MinEStateIndex,MinAbsEStateIndex,qed,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,BalabanJ,BertzCT,HallKierAlpha,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA3,PEOE_VSA6,PEOE_VSA8,SMR_VSA4,SMR_VSA5,SMR_VSA6,SlogP_VSA1,SlogP_VSA11,SlogP_VSA4,EState_VSA1,EState_VSA10,EState_VSA3,EState_VSA6,EState_VSA8,VSA_EState3,VSA_EState7,VSA_EState9,FractionCSP3,NumAromaticCarbocycles,NumHAcceptors,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,fr_Al_OH,fr_NH1,fr_N_O,fr_Ndealkylation2,fr_SH,fr_benzene,fr_bicyclic,fr_furan,fr_halogen,fr_hdrzine,fr_imide,fr_methoxy,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfonamd,fr_sulfone,fr_thiophene,y
-4.8122269888803855,0.11636579323087304,0.6088385165652643,2.3333333333333335,9.818643663275612,2.3266008584181117,-2.316172972809264,-0.2741979446134477,1.58718145748216,902.5205552243127,-2.6199999999999997,5.1309165430501995,0.0,12.331664146982233,0.0,12.13273413692322,12.10820789760957,11.835812092322787,32.04564535073442,6.544756405912575,10.05365155780638,5.749511833283905,16.966728635372988,29.11927225266784,27.15073455884292,49.12828026724835,0.0,10.05365155780638,11.15080910153813,-2.265915905758561,0.0,0.4,1.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-4.832726377467665,0.03566628348870449,0.5055926821473943,2.2903225806451615,10.030948102468829,2.324498831887103,-2.3089583041175206,-0.27419599414628587,1.7883695828340158,1066.4789396521742,-3.3999999999999995,5.1309165430501995,5.907179729351506,6.362358859030383,0.0,42.46456947923127,5.563451491696996,5.733667477162185,18.825021311104354,0.0,15.787319034968565,5.749511833283905,5.1309165430501995,35.09898752321546,27.15073455884292,16.900237369631732,30.33183534230805,10.05365155780638,1.98697783695281,-4.9744571384587495,0.0,0.14285714285714285,2.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-1.0479394100768553,0.0021097915200325446,0.28299540832431463,2.0285714285714285,9.996588693521451,2.32182121077348,-2.2918459395495647,-0.13709122153645847,1.5274779413124484,1362.604897829279,-4.099999999999999,10.91416148941514,0.0,5.969305287951849,0.0,78.86277189000094,11.126902983393991,0.0,19.386399651764595,0.0,5.316788604006331,0.0,5.1309165430501995,23.049242389501515,23.880553994730988,22.253805966787983,54.59730361615449,5.316788604006331,11.463406210325221,-0.2863832244160738,0.0,0.10714285714285714,3.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-4.028745709102608,0.03894888847157052,0.15751829558533562,2.3846153846153846,10.031155806263154,2.2281993615531697,-2.4831215124102717,-0.13144236862507708,1.4627603497230943,1683.2388951397888,-4.389999999999999,5.824404497999927,10.023291153407584,0.0,18.88187210339735,56.31204387861251,6.544756405912575,5.917906046161393,31.32955510995956,0.0,21.078246961631628,0.0,5.917906046161393,39.356664382471955,22.8014085365444,10.902924932081056,56.31204387861251,20.006840510352838,12.048825164404933,0.0,-4.028745709102608,0.18518518518518517,3.0,7.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-4.027542005398905,0.04773573654413288,0.25696055456895317,2.3684210526315788,10.03116290081978,2.228110523281378,-2.4368117455204326,-0.13956705732322752,1.4659132240732675,1663.3077525535844,-4.349999999999999,5.824404497999927,10.023291153407584,5.969305287951849,13.401775505276145,56.31204387861251,6.544756405912575,5.917906046161393,31.32955510995956,0.0,15.598150363510427,0.0,5.917906046161393,39.4187899410723,27.907935931385108,10.902924932081056,56.31204387861251,20.006840510352838,12.437779523058015,0.0,-4.027542005398905,0.18518518518518517,3.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-3.992129352501872,0.025122003550935412,0.32620735760288894,2.057142857142857,10.057074655320955,2.2453225632974307,-2.436810341192453,-0.13956643240343394,1.4518786166860111,1439.5727059183816,-3.9499999999999993,5.760247418874442,10.023291153407584,5.969305287951849,8.417796984328938,56.31204387861251,11.073610489148358,5.917906046161393,24.784798704046985,5.316788604006331,10.038883468458419,0.0,5.917906046161393,27.952343316668788,23.113398747313287,11.270406416325805,62.37841094707412,10.038883468458419,12.902042127529457,0.0,-3.992129352501872,0.15384615384615385,3.0,5.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-4.082864255812263,0.08566227558516482,0.46807217181784905,2.4,10.06897833508841,2.358410519097798,-2.436830608983176,-0.13956507262770304,2.068083719794956,1250.7295861119494,-2.6299999999999994,0.0,10.023291153407584,12.062545358890265,13.212334168400758,13.847474399381248,21.311535013223615,5.917906046161393,24.784798704046985,12.426586145283864,10.038883468458419,0.0,5.917906046161393,34.0455833876072,23.113398747313283,32.09859450273005,25.980208536304467,30.705690320207815,12.966609315560746,-0.6493033986472494,-2.8396493949762904,0.2631578947368421,2.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9082096197771055,0.18265568296847712,0.5766171420826407,2.411764705882353,9.755281789397271,2.3479478781424827,-2.5792789828068083,-0.07126977072208279,1.165257744836878,1194.6226511861598,-3.73,0.0,0.0,0.0,9.967957041894417,11.840868637711289,29.786409007081037,5.917906046161393,24.98745046274828,19.634269217737724,10.05365155780638,11.49902366656781,17.75877468387268,5.601050810983688,9.901064578912528,30.151987970089955,36.52867891392113,32.02552401446251,13.785515177205395,5.121167119236521,0.0,0.2962962962962963,2.0,6.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.0763658016495827,0.0013672652406493402,0.6347385892417298,2.2857142857142856,9.75528179217651,2.3482759463543337,-2.5792790762938402,-0.07127021328177739,1.1706412441968035,1239.2170832410777,-2.8599999999999994,9.837253136417502,0.0,0.0,8.417796984328938,11.840868637711289,29.63140626461592,5.917906046161393,37.32617813183568,31.139976431231304,10.05365155780638,11.49902366656781,17.75877468387268,15.43830394740119,18.318861563241466,36.4488748100294,24.26546827384644,22.057566972568097,13.774195166880473,3.247094606007158,-3.0763658016495827,0.4444444444444444,2.0,6.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-2.9556442193072328,0.11569690993439519,0.6347385892417298,2.142857142857143,9.75528179070258,2.348282591984045,-2.5792790317329968,-0.07127016624600042,1.157041254723786,1225.2170832410777,-2.8599999999999994,0.0,0.0,0.0,8.417796984328938,11.840868637711289,29.63140626461592,5.917906046161393,37.32617813183568,31.139976431231304,10.05365155780638,11.49902366656781,17.75877468387268,15.43830394740119,18.318861563241466,36.4488748100294,24.26546827384644,22.057566972568097,13.871425803372613,2.91125184935978,-2.9556442193072328,0.4444444444444444,2.0,6.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.9843928618279272,0.04797824705542042,0.7690832548808636,1.9565217391304348,9.991671435220846,2.209733709507225,-2.1308434876645457,-0.1387501352716977,1.9856656296760813,671.5207300897682,-2.4599999999999995,5.783244946364939,0.0,5.969305287951849,0.0,48.53093654769288,5.563451491696996,0.0,32.29016845621695,0.0,0.0,0.0,0.0,12.073271675700152,14.69560176298435,18.405094737549014,6.923737199690624,0.0,18.1921479676658,0.031169508184749617,0.0,0.2631578947368421,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-3.8476415183842136,0.035460624766180615,0.4753677832369757,2.0344827586206895,10.007171423656585,2.3046783755569473,-2.251918417097413,-0.1299419610041902,1.9724949325698735,1106.6993876355268,-3.1599999999999993,0.0,9.837253136417502,0.0,13.89789358245014,42.46456947923127,0.0,0.0,22.632610196887565,7.109797541277533,10.216959551921251,5.749511833283905,0.0,21.6623389119304,13.212334168400758,5.563451491696996,55.05446361863,0.0,8.89211811523126,0.0,-2.252855606088058,0.13636363636363635,3.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-3.841122244007796,0.015830995136551174,0.6685919267981469,1.9642857142857142,10.017257868685531,2.3045856675996665,-2.1283464771473737,-0.137917442071023,1.982913678477235,1084.5308496350276,-3.119999999999999,0.0,9.837253136417502,5.969305287951849,8.417796984328938,42.46456947923127,0.0,0.0,22.632610196887565,7.109797541277533,4.736862953800049,5.749511833283905,0.0,21.724464470530744,18.318861563241462,0.0,31.37526581512397,0.0,9.292234259932602,0.0,-2.246167376261813,0.13636363636363635,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-3.8956361541530202,0.0744175170068031,0.5567290878524718,1.96,10.067576448746618,2.2654597510137897,-2.2112452077561757,0.07024284589711445,2.032348980460111,997.1087906689845,-2.959999999999999,0.0,9.837253136417502,0.0,13.89789358245014,54.59730361615449,0.0,0.0,9.79096695103555,0.0,5.480096598121202,0.0,0.0,15.744432865769006,13.212334168400758,0.0,12.13273413692322,0.0,8.817038209290125,0.0,-3.8956361541530202,0.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-3.7775343023011687,0.03227880658436244,0.7577541940633514,1.96,10.067551988716765,2.268117049783844,-2.0881904754777327,-0.13576837368079583,2.000599374701657,991.3808515266653,-2.9199999999999995,0.0,9.837253136417502,5.969305287951849,8.417796984328938,60.6636706846161,0.0,0.0,16.21178857396156,0.0,0.0,0.0,0.0,15.806558424369351,13.212334168400758,0.0,36.39820241076966,0.0,8.995278950030865,-0.3358112577624668,-3.7775343023011687,0.05,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-3.9908187720935744,0.02799314261976571,0.35184127536830684,2.0689655172413794,10.19418580843147,2.278345390540498,-2.2112142609762238,0.07024153126631608,1.8526180821986349,1110.46818681791,-2.849999999999999,4.895483475517775,9.837253136417502,0.0,13.89789358245014,12.13273413692322,0.0,0.0,14.686450426553325,6.255769183511404,10.216959551921251,11.49902366656781,0.0,26.920287339154292,17.76508404209112,16.394507142085583,30.52123745735784,0.0,8.845134970982027,1.580716987963745,-3.9908187720935744,0.05,3.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-4.154062080078945,0.018767479213907645,0.6922389679463,1.8888888888888888,10.064245771890464,2.262764901019138,-2.4846739264880906,-0.1774590102584019,2.440212156963201,861.0049009364136,-2.2199999999999998,6.041840829147961,0.0,5.969305287951849,8.417796984328938,60.780567864023624,0.0,5.917906046161393,44.73623949117653,0.0,0.0,0.0,5.917906046161393,34.05630970441709,18.318861563241462,4.468523985411105,39.827682935685715,0.0,9.543886970238397,-0.4963268759192292,-4.154062080078945,0.35,2.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-4.053002541740367,0.07228230650488943,0.44228048376495294,2.5483870967741935,10.068971681084303,2.32724824876561,-2.4368224855111857,-0.1395630505436499,1.7408236635615857,1386.9033109785564,-3.2399999999999993,0.0,21.73841957343342,5.969305287951849,8.417796984328938,25.927874856197317,28.823088612014207,5.917906046161393,38.12935752666361,0.0,4.722094864452088,0.0,5.917906046161393,27.952343316668788,18.318861563241466,34.688214540701125,32.046575604766076,14.862736642524741,14.766546808649782,0.6336469355574386,-4.053002541740367,0.2857142857142857,2.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7459022854527342,0.1826378163116078,0.814417722516211,2.210526315789474,10.033460541837735,2.1931785360858798,-1.994358729548614,-0.13343145668858394,1.9000143894436727,520.2050137146813,-1.7399999999999998,0.0,0.0,5.969305287951849,0.0,54.59730361615449,0.0,0.0,6.4208216229260096,11.505707213493578,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,36.39820241076966,8.552286697574326,0.9097384416729654,0.0,0.1875,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.566634095507964,0.17770847475302687,0.42715065184236883,2.4242424242424243,10.068981982611902,2.3263103018634355,-2.4368226143240936,-0.14133300356921616,1.73176632316949,1471.5972707698495,-3.38,5.693927994848461,10.023291153407584,12.145603805395325,13.099599919474123,13.847474399381248,23.03565906900428,5.917906046161393,30.96109722149046,0.0,4.722094864452088,0.0,5.917906046161393,39.822569828960724,31.490106706265923,22.0428548452554,25.980208536304467,9.820776672753126,13.907765106367233,-3.3759536822900187,-4.1523143513119845,0.23809523809523808,2.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-4.016690064468292,0.033001046939538536,0.6163857632341911,2.466666666666667,10.068980426258268,2.3303285211697498,-2.436823316377124,-0.1395627107299055,1.7018059136233137,1194.8987969066266,-2.619999999999999,0.0,10.023291153407584,5.969305287951849,8.417796984328938,13.847474399381248,35.615714583899916,5.917906046161393,24.784798704046985,31.203186471701464,9.622004595302567,0.0,5.917906046161393,27.952343316668788,18.318861563241466,24.37980421231032,19.913841467842857,9.622004595302567,11.000105495843084,0.0,-4.016690064468292,0.38095238095238093,2.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-4.025296180340822,0.049986877467035784,0.48938488404222835,2.4482758620689653,10.054662787674948,2.3331585308998024,-2.436822472041359,-0.13956238885405423,1.760966907632813,1301.959622729487,-3.0999999999999996,0.0,10.023291153407584,5.969305287951849,8.417796984328938,19.913841467842857,22.402266989088197,5.917906046161393,24.784798704046985,0.0,4.722094864452088,0.0,5.917906046161393,27.952343316668788,18.318861563241466,11.166040283284485,32.44016745912097,4.722094864452088,10.888083941104323,3.242135374467799,-4.025296180340822,0.19047619047619047,2.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-4.0178994861259465,0.04115971697320875,0.4435553780181672,2.5172413793103448,10.068929293081395,2.3286401977449285,-2.4368224769748354,-0.13956216004952496,1.760966907632813,1303.8597572593771,-3.0999999999999996,0.0,10.023291153407584,5.969305287951849,8.417796984328938,13.847474399381248,28.72958706385274,5.917906046161393,24.784798704046985,0.0,4.722094864452088,0.0,5.917906046161393,27.952343316668788,18.318861563241466,11.166040283284485,19.913841467842857,9.706073385399296,10.930589610038565,1.8459225538424464,-4.0178994861259465,0.19047619047619047,2.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9985709752920007,0.18815923858868544,0.3737602415341139,2.5454545454545454,10.091732692821088,2.255012371837571,-2.2296178534383713,0.05196137349056452,1.4983687248400457,1351.2020615031288,-4.399999999999999,5.693927994848461,0.0,11.938610575903699,9.589074368143644,18.19910120538483,30.058804812367818,7.04767198267719,13.4684936056032,6.606881964512918,5.316788604006331,0.0,0.0,11.938610575903699,14.383611552215466,12.300809959361379,42.91868039135944,15.399448933254575,16.92226034942527,0.0,1.7520810324192013,0.16666666666666666,2.0,6.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9140664059654213,0.05317449974058586,0.5593694469692334,2.135135135135135,9.755281767829702,2.348315153820689,-2.579279044279023,-0.07127038770560577,1.1241388570868862,1171.1276250400222,-3.5399999999999996,0.0,0.0,6.031114512338072,4.794537184071822,11.840868637711289,49.76859105911826,5.917906046161393,37.32617813183568,39.77145401224006,15.370440161812711,11.49902366656781,17.75877468387268,5.601050810983688,14.69560176298435,36.696744376002535,36.213049987374106,27.374355576574427,16.68069964798372,3.4918642309572663,1.6242240446014498,0.4482758620689655,2.0,5.0,4.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9105828458747185,0.09238462823642868,0.5991763789354624,2.0789473684210527,9.755281761983165,2.3510684012898873,-2.5792790527874963,-0.13314047192686362,0.9943624551628523,1228.6259620122742,-3.34,0.0,5.907179729351506,0.0,0.0,11.840868637711289,48.638825122602455,11.835812092322787,50.1678213776877,32.72378202956288,10.05365155780638,11.49902366656781,23.676680730034075,5.601050810983688,14.69560176298435,23.60723156417738,24.26546827384644,22.057566972568097,14.104205295483553,5.674842453323819,0.0,0.4838709677419355,2.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9111157256933122,0.08066883080634524,0.6482951970558518,2.111111111111111,9.755281777078773,2.3482895774782873,-2.5792790274536923,-0.1293780939836553,1.1363374809693707,1151.7457088827164,-3.34,0.0,5.907179729351506,0.0,0.0,11.840868637711289,49.64465627613169,5.917906046161393,44.2499153315263,32.72378202956288,10.05365155780638,11.49902366656781,17.75877468387268,5.601050810983688,14.69560176298435,36.696744376002535,31.18920547353706,22.057566972568097,14.039243096186938,3.563598483605765,0.0,0.4482758620689655,2.0,5.0,4.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
